id,host_id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price_nok,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,is_shared_bathroom,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,response_time_a few days or more,response_time_no information,response_time_within a day,response_time_within a few hours,response_time_within an hour,located_in_Alna,located_in_Bjerke,located_in_Frogner,located_in_Gamle Oslo,located_in_Grorud,located_in_Grünerløkka,located_in_Marka,located_in_Nordre Aker,located_in_Nordstrand,located_in_Sagene,located_in_Sentrum,located_in_St. Hanshaugen,located_in_Stovner,located_in_Søndre Nordstrand,located_in_Ullern,located_in_Vestre Aker,located_in_Østensjø,missing_rating_review_data
10522142,54250685,2016-01-11,0.8,0.83,1,1,2,1,0,59.91782,10.69584,1,1.0,1.0,1.0,"[""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Heating"", ""Clothing storage: closet, wardrobe, and dresser"", ""First aid kit"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""Trash compactor"", ""Safe"", ""Hot water kettle"", ""Toaster"", ""Dryer"", ""Drying rack for clothing"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Wifi"", ""Gaggenau gas stove"", ""Extra pillows and blankets"", ""Body soap"", ""Hangers"", ""Gaggenau refrigerator"", ""Gaggenau stainless steel oven"", ""Dining table"", ""Essentials"", ""Washer"", ""Lock on bedroom door"", ""Rice maker"", ""Hot water"", ""Long term stays allowed"", ""Bed linens"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Private living room"", ""Fire extinguisher"", ""Shower gel"", ""Microwave""]",800.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,34,68,9,0,2016-02-24,2023-11-13,4.91,4.96,4.97,4.94,4.99,4.91,4.88,0,1,0,1,0,0.67,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10548086,18333505,2014-07-18,0.0,1.0,0,1,1,1,1,59.89954,10.77848,4,1.0,2.0,1.0,"[""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Heating"", ""Shared backyard \u2013 Not fully fenced"", ""Standalone high chair - always at the listing"", ""Hair dryer"", ""Children's playroom"", ""Smoke alarm"", ""Stove"", ""Pets allowed"", ""Safe"", ""Hot water kettle"", ""BBQ grill"", ""Coffee"", ""Cleaning products"", ""Dryer"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Crib - available upon request"", ""Shampoo"", ""Baby monitor"", ""Dishwasher"", ""Room-darkening shades"", ""Coffee maker"", ""Baking sheet"", ""Piano"", ""Babysitter recommendations"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Body soap"", ""Luggage dropoff allowed"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Children\u2019s dinnerware"", ""Dining table"", ""Essentials"", ""Washer"", ""Long term stays allowed"", ""Hot water"", ""Baby bath"", ""Bed linens"", ""TV with standard cable"", ""Free parking on premises"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Lockbox"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Books and reading material"", ""Shower gel"", ""Self check-in"", ""Board games""]",1700.0,4,1125,4,4,1125,1125,4.0,1125.0,1,27,34,34,34,37,2,0,2016-09-27,2023-08-03,5.0,5.0,4.92,5.0,5.0,4.91,4.91,1,1,1,0,0,0.39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10578043,12598185,2014-02-26,0.0,1.0,0,1,1,1,1,59.91117,10.76663,2,1.0,1.0,1.0,"[""Paid parking on premises"", ""Portable heater"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""65 inch HDTV with Disney+, HBO Max, Netflix, Roku"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Stainless steel oven"", ""Safe"", ""Hot water kettle"", ""Central heating"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishwasher"", ""Shampoo"", ""Baking sheet"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Shared beach access"", ""Cleaning available during stay"", ""Wifi"", ""Single level home"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Host greets you"", ""Hangers"", ""Outdoor dining area"", ""Dining table"", ""Essentials"", ""Exercise equipment"", ""Bluetooth sound system"", ""Dove body wash body soap"", ""Hot water"", ""Rice maker"", ""Long term stays allowed"", ""Bed linens"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Books and reading material"", ""Shower gel"", ""Microwave"", ""Induction stove""]",857.0,3,1125,5,5,1125,1125,5.0,1125.0,1,29,59,89,90,4,0,0,2022-06-13,2023-06-23,5.0,5.0,5.0,5.0,5.0,4.75,5.0,0,1,0,1,0,0.16,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10582734,4736155,2013-01-17,1.0,0.71,1,3,3,1,1,59.92479,10.77221,2,1.0,1.0,2.0,"[""Kitchen"", ""Cooking basics"", ""Heating"", ""Smoke alarm"", ""Stove"", ""Cleaning products"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Free street parking"", ""Children\u2019s books and toys"", ""Room-darkening shades"", ""Wifi"", ""Refrigerator"", ""Hangers"", ""Oven"", ""Essentials"", ""Washer"", ""Hot water"", ""High chair"", ""Free parking on premises"", ""Iron"", ""Crib"", ""Dishes and silverware"", ""Fire extinguisher"", ""Books and reading material"", ""Microwave""]",1500.0,3,75,3,4,75,100,3.1,78.3,1,0,0,0,116,11,0,0,2016-12-16,2019-07-02,4.82,4.91,4.91,5.0,5.0,4.82,4.91,0,1,1,0,0,0.12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10615658,54782199,2016-01-15,1.0,0.93,0,1,2,1,1,59.9065133428344,10.757758573806498,2,1.0,1.0,2.0,"[""Kitchen"", ""Cooking basics"", ""Ethernet connection"", ""Wine glasses"", ""Heating"", ""First aid kit"", ""Paid parking garage off premises"", ""Elevator"", ""Hair dryer"", ""City skyline view"", ""Paid parking garage on premises \u2013 20 spaces"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Trash compactor"", ""Safe"", ""Exercise equipment: free weights, yoga mat, workout bench"", ""Hot water kettle"", ""Toaster"", ""Cleaning products"", ""Coffee"", ""Gaggenau induction stove"", ""Drying rack for clothing"", ""Private patio or balcony"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Pocket wifi"", ""Neff oven"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Outdoor playground"", ""Beach access \u2013 Beachfront"", ""Single level home"", ""Freezer"", ""Extra pillows and blankets"", ""Sea view"", ""Refrigerator"", ""Host greets you"", ""Body soap"", ""Bikes"", ""Private gym in building"", ""Backyard"", ""Hangers"", ""Clothing storage"", ""Outdoor dining area"", ""Mini fridge"", ""Dining table"", ""Essentials"", ""River view"", ""Washer"", ""Lock on bedroom door"", ""Hot water"", ""Rice maker"", ""High chair"", ""Long term stays allowed"", ""55 inch HDTV with HBO Max"", ""Bed linens"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Waterfront"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Shower gel"", ""Bread maker""]",1045.0,1,1125,2,3,1125,1125,2.6,1125.0,1,16,30,60,150,13,10,10,2023-06-17,2024-06-29,5.0,5.0,4.92,5.0,5.0,5.0,5.0,0,1,0,1,0,1.03,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10632699,54887462,2016-01-16,0.0,1.0,0,1,1,1,1,59.9345,10.75246,2,1.0,0.0,1.0,"[""Indoor fireplace: wood-burning"", ""Paid parking on premises"", ""Kitchen"", ""Refrigerator"", ""Host greets you"", ""Garden view"", ""Heating"", ""Shared backyard \u2013 Not fully fenced"", ""Iron"", ""BBQ grill"", ""Dishes and silverware"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Coffee maker"", ""Outdoor furniture"", ""Outdoor dining area"", ""Smoke alarm""]",850.0,4,7,4,4,7,7,4.0,7.0,1,18,18,26,290,7,2,0,2022-08-01,2023-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10698488,55274056,2016-01-19,1.0,0.9,0,1,1,1,1,59.92359,10.67888,1,1.0,1.0,1.0,"[""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Heating"", ""First aid kit"", ""Elevator"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""BBQ grill"", ""Dryer"", ""Shampoo"", ""Dedicated workspace"", ""Coffee maker"", ""Free street parking"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Refrigerator"", ""Shared patio or balcony"", ""Outdoor dining area"", ""Essentials"", ""Washer"", ""Hot water"", ""TV with standard cable"", ""Resort access"", ""Iron"", ""Dishes and silverware"", ""Private entrance"", ""Outdoor furniture"", ""Oven"", ""Private backyard \u2013 Fully fenced"", ""Microwave""]",650.0,1,1125,1,1,1125,1125,1.0,1125.0,1,16,42,72,347,147,4,1,2016-04-21,2024-06-09,4.64,4.74,4.7,4.86,4.87,4.89,4.71,0,1,0,1,0,1.47,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10785285,22126029,2014-10-04,1.0,1.0,0,2,2,1,1,59.92033,10.77437,3,1.5,1.0,1.0,"[""Essentials"", ""Washer"", ""Kitchen"", ""Heating"", ""First aid kit"", ""Iron"", ""Dishes and silverware"", ""Hair dryer"", ""Coffee maker"", ""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Smoke alarm""]",700.0,2,1125,1,2,1125,1125,2.0,1125.0,1,3,3,3,246,38,3,0,2016-05-01,2023-09-17,4.87,4.87,4.84,4.79,4.92,4.89,4.95,1,2,0,2,0,0.38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10804209,55925512,2016-01-24,1.0,0.79,0,2,2,1,1,59.92057418823242,10.739876747131348,8,2.0,4.0,5.0,"[""Kitchen"", ""Cooking basics"", ""55 inch HDTV with HBO Max, Netflix, premium cable"", ""Ethernet connection"", ""Wine glasses"", ""First aid kit"", ""Sonos Bluetooth sound system"", ""Free dryer \u2013 In unit"", ""Game console"", ""Smoke alarm"", ""Keypad"", ""Indoor fireplace: gas"", ""Fast wifi \u2013 358 Mbps"", ""Exercise equipment: free weights, yoga mat"", ""Safe"", ""Hot water kettle"", ""Central heating"", ""Toaster"", ""Private patio or balcony"", ""BBQ grill"", ""EV charger - level 2"", ""Drying rack for clothing"", ""Paid parking garage on premises \u2013 1 space"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Coffee maker"", ""Baking sheet"", ""Piano"", ""Park view"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Children\u2019s bikes"", ""Bathtub"", ""Gaggenau electric stove"", ""Luggage dropoff allowed"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Self check-in"", ""Children\u2019s dinnerware"", ""Dining table"", ""Essentials"", ""Pets allowed"", ""Long term stays allowed"", ""Hot water"", ""Barbecue utensils"", ""Hammock"", ""Bed linens"", ""Iron"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Books and reading material"", ""Microwave"", ""Bread maker"", ""Board games""]",2800.0,4,1125,3,4,1125,1125,4.0,1125.0,1,16,18,18,64,77,11,0,2016-02-09,2024-05-20,4.73,4.82,4.26,4.91,4.95,4.94,4.74,0,1,1,0,0,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10949998,50929210,2015-12-09,1.0,1.0,1,1,1,1,1,59.93777,10.63676,4,1.0,2.0,2.0,"[""Kitchen"", ""Cooking basics"", ""Garden view"", ""Heating"", ""Hair dryer"", ""Smoke alarm"", ""Pets allowed"", ""Shampoo"", ""Dedicated workspace"", ""Wifi"", ""Park view"", ""Refrigerator"", ""Host greets you"", ""Ocean view"", ""Hangers"", ""Essentials"", ""Hot water"", ""Bed linens"", ""TV with standard cable"", ""Free parking on premises"", ""Iron"", ""Dishes and silverware"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Fire extinguisher"", ""Microwave""]",990.0,14,1125,14,14,1125,1125,14.0,1125.0,1,29,35,44,240,23,2,1,2016-04-03,2024-06-23,4.74,4.87,4.65,4.91,5.0,4.78,4.74,0,1,1,0,0,0.23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10961993,54764498,2016-01-15,1.0,1.0,0,1,1,1,1,59.89937,10.67271,4,1.0,2.0,2.0,[],1585.0,10,90,10,10,90,90,10.0,90.0,1,28,58,88,92,10,3,0,2016-03-04,2024-05-18,4.7,4.8,4.3,5.0,5.0,5.0,4.7,0,1,1,0,0,0.1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11039338,13844430,2014-04-03,0.0,0.0,0,1,1,1,1,59.91084,10.76533,4,1.0,2.0,2.0,"[""Kitchen"", ""Cooking basics"", ""Paid parking garage on premises"", ""Wine glasses"", ""Garden view"", ""Heating"", ""First aid kit"", ""Indoor fireplace: electric"", ""Elevator"", ""Paid parking garage off premises"", ""Hair dryer"", ""City skyline view"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""65 inch HDTV with Netflix, DVD player, Apple TV, Disney+, Amazon Prime Video, HBO Max"", ""Safe"", ""Hot water kettle"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""BBQ grill"", ""Drying rack for clothing"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Game console: PS4"", ""Room-darkening shades"", ""Coffee maker"", ""Baking sheet"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Host greets you"", ""Courtyard view"", ""Body soap"", ""Fast wifi \u2013 260 Mbps"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Dining table"", ""Essentials"", ""Shared backyard \u2013 Fully fenced"", ""Bluetooth sound system"", ""Long term stays allowed"", ""Hot water"", ""Barbecue utensils"", ""Record player"", ""Bed linens"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Shower gel"", ""Microwave"", ""Induction stove"", ""Board games""]",6429.0,1,365,1,4,1125,1125,1.4,1125.0,1,30,43,43,43,16,4,0,2018-06-15,2023-08-05,5.0,4.94,4.88,4.81,4.94,4.94,4.94,0,1,1,0,0,0.22,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11042842,14621517,2014-04-23,1.0,0.93,0,2,3,1,1,59.90624,10.7619,2,1.0,1.0,2.0,"[""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""First aid kit"", ""Elevator"", ""Hair dryer"", ""City skyline view"", ""Smoke alarm"", ""Stainless steel oven"", ""Lake view"", ""Central heating"", ""Cleaning products"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Shared beach access"", ""Wifi"", ""Single level home"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Lake access"", ""Body soap"", ""Bathtub"", ""Smart lock"", ""Hangers"", ""Outdoor dining area"", ""Self check-in"", ""Mini fridge"", ""Free washer \u2013 In building"", ""Dining table"", ""Essentials"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""TV with standard cable"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Mountain view"", ""Outdoor furniture"", ""Books and reading material"", ""Shower gel"", ""Microwave""]",1100.0,4,30,3,4,1125,1125,4.0,1125.0,1,17,20,20,20,53,29,3,2022-05-08,2024-06-20,4.92,4.94,4.74,4.81,4.98,4.98,4.91,0,2,2,0,0,2.03,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11053976,46150785,2015-10-09,1.0,0.0,0,1,2,1,0,59.9237493,10.6911406,6,2.0,3.0,3.0,"[""Essentials"", ""Pets allowed"", ""BBQ grill"", ""Heating"", ""Iron"", ""Dryer"", ""Lockbox"", ""Hair dryer"", ""Shampoo"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hangers"", ""Outdoor dining area"", ""Smoke alarm"", ""Self check-in"", ""Indoor fireplace""]",3229.0,3,7,3,3,7,7,3.0,7.0,1,9,12,31,121,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11111818,57724465,2016-02-07,0.0,0.0,0,1,1,1,1,59.91676,10.78711,2,1.0,1.0,1.0,"[""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Stove"", ""Stainless steel oven"", ""Shared backyard"", ""Safe"", ""Hot water kettle"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Dishwasher"", ""Shampoo"", ""Coffee maker"", ""Baking sheet"", ""Room-darkening shades"", ""Wifi"", ""Shared gym nearby"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Paid parking lot on premises"", ""Body soap"", ""Hangers"", ""Clothing storage"", ""Dining table"", ""Essentials"", ""Washer"", ""Window guards"", ""Hot water"", ""Bed linens"", ""TV with standard cable"", ""Iron"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Outdoor furniture"", ""Fire extinguisher"", ""Shower gel""]",1800.0,10,50,10,10,50,50,10.0,50.0,1,26,38,38,234,6,0,0,2016-12-20,2018-09-19,4.67,5.0,4.83,4.83,5.0,4.5,4.33,0,1,1,0,0,0.07,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11208269,27858977,2015-02-16,0.9,0.19,0,2,3,1,1,59.94608,10.6953,3,1.0,1.0,3.0,"[""Fire extinguisher"", ""Essentials"", ""Washer"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Heating"", ""Free parking on premises"", ""Dishes and silverware"", ""Coffee maker"", ""Shampoo"", ""Wifi"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV""]",750.0,2,1125,2,2,1125,1125,2.0,1125.0,1,25,45,45,311,34,3,0,2016-05-14,2023-08-27,4.62,4.76,4.53,4.91,4.82,4.68,4.62,0,1,1,0,0,0.34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11356695,54571479,2016-01-14,0.0,0.0,0,1,1,1,1,59.96645,10.65902,2,1.0,1.0,1.0,"[""Valley view"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Garden view"", ""Heating"", ""Hair dryer"", ""City skyline view"", ""Smoke alarm"", ""Stove"", ""Safe"", ""Hot water kettle"", ""Toaster"", ""Cleaning products"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Baking sheet"", ""55 inch TV with Apple TV"", ""Wifi"", ""Single level home"", ""Freezer"", ""Extra pillows and blankets"", ""Sea view"", ""Refrigerator"", ""Host greets you"", ""Ocean view"", ""Paid washer \u2013 In building"", ""Coffee maker: french press"", ""Clothing storage: closet and dresser"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Luggage dropoff allowed"", ""JBL Charge 5 Bluetooth sound system"", ""Dining table"", ""Essentials"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""Free parking on premises"", ""Iron"", ""Dishes and silverware"", ""Private backyard"", ""Private entrance"", ""Outdoor furniture"", ""Fire extinguisher"", ""Microwave""]",1336.0,6,1125,6,10,1125,1125,6.4,1125.0,1,30,60,90,365,25,0,0,2016-09-10,2023-03-13,4.8,4.72,4.88,4.88,4.8,4.8,4.68,0,1,1,0,0,0.26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11434886,60080666,2016-02-23,0.0,0.0,0,1,1,1,1,59.9433641,10.9429357,5,2.0,3.0,4.0,"[""Air conditioning"", ""Washer"", ""Kitchen"", ""BBQ grill"", ""Free parking on premises"", ""Wifi"", ""Fire extinguisher"", ""Outdoor dining area"", ""Smoke alarm"", ""TV""]",1154.0,183,365,183,183,365,365,183.0,365.0,0,23,53,83,358,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11438015,53848879,2016-01-08,0.8,0.8,0,1,1,1,0,59.90305714515124,10.755691012616367,4,1.0,2.0,2.0,"[""Air conditioning"", ""Kitchen"", ""Garden view"", ""Patio or balcony"", ""First aid kit"", ""Hair dryer"", ""City skyline view"", ""Smoke alarm"", ""TV"", ""Coffee maker"", ""Canal view"", ""Wifi"", ""Bay view"", ""Beach access \u2013 Beachfront"", ""Sea view"", ""Refrigerator"", ""Ocean view"", ""Outdoor dining area"", ""Washer"", ""Iron"", ""Dishes and silverware"", ""Fire extinguisher"", ""Board games""]",2200.0,2,365,1,2,365,365,2.0,365.0,1,22,28,28,28,7,7,0,2023-07-09,2023-09-03,4.86,5.0,4.29,4.86,4.86,5.0,4.71,0,1,1,0,0,0.59,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11501450,60583204,2016-02-27,1.0,0.9,1,1,1,1,1,59.94824,10.74854,1,1.0,1.0,1.0,"[""Kitchen"", ""Wine glasses"", ""Heating"", ""First aid kit"", ""Hair dryer"", ""Smoke alarm"", ""Hot water kettle"", ""Dryer"", ""Electric stove"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""Host greets you"", ""Hangers"", ""Mini fridge"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Private entrance"", ""Fire extinguisher"", ""Microwave""]",450.0,2,14,1,2,14,14,2.0,14.0,1,2,7,9,205,415,83,8,2016-03-10,2024-06-28,4.93,4.97,4.87,4.94,4.95,4.78,4.95,0,1,1,0,0,4.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11549954,42826227,2015-08-29,1.0,0.67,0,1,1,1,1,59.922421,10.737945,2,1.0,1.0,1.0,"[""Portable heater"", ""Kitchen"", ""Cooking basics"", ""Smoke alarm"", ""Stainless steel oven"", ""Safe"", ""Hot water kettle"", ""Cleaning products"", ""Drying rack for clothing"", ""Dishwasher"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Baking sheet"", ""Wifi"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""HDTV"", ""Coffee maker: french press"", ""Clothing storage: closet and dresser"", ""Dining table"", ""Essentials"", ""Washer"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""Iron"", ""Sound system with Bluetooth and aux"", ""Dishes and silverware"", ""Blender"", ""Fire extinguisher"", ""Induction stove""]",1129.0,12,1125,5,12,1125,1125,11.8,1125.0,1,28,58,88,98,5,1,0,2022-07-03,2023-08-31,4.8,5.0,4.8,5.0,5.0,5.0,4.4,0,1,1,0,0,0.21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11579370,13597689,2014-03-27,0.0,0.0,0,1,2,1,1,59.92927,10.76278,2,1.0,1.0,1.0,"[""Air conditioning"", ""Essentials"", ""Washer"", ""Lock on bedroom door"", ""Kitchen"", ""TV with standard cable"", ""Heating"", ""Iron"", ""First aid kit"", ""Dryer"", ""Elevator"", ""Hair dryer"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm""]",4000.0,1,1125,1,1,1125,1125,1.0,1125.0,1,28,58,88,363,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,0,1,0,-1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11597739,61202841,2016-03-02,1.0,0.0,0,1,1,1,0,59.94704,10.79169,7,1.5,4.0,4.0,"[""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Garden view"", ""Heating"", ""Patio or balcony"", ""Hair dryer"", ""City skyline view"", ""Smoke alarm"", ""Stove"", ""Dryer"", ""Dishwasher"", ""Shampoo"", ""Coffee maker"", ""Wifi"", ""Extra pillows and blankets"", ""Refrigerator"", ""Courtyard view"", ""Backyard"", ""Indoor fireplace"", ""Essentials"", ""Washer"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""TV with standard cable"", ""Free parking on premises"", ""Iron"", ""Dishes and silverware"", ""Private entrance"", ""Fire extinguisher"", ""Microwave""]",2286.0,4,30,4,4,30,30,4.0,30.0,1,27,57,87,87,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
